"","total_route","single_distance","single_cargo_weight","single_cargo_volume","total_travel_time"
"655",887,0.00119124741311539,30.5,16.5,72.0000198541236
"656",883,0.000161454485286998,83.5,47.5,36.0000026909081
"657",888,0.000111194924254931,41,23,46.0000018532487
"658",875,0.000459926329196674,50.5,27.5,72.0000076654388
"659",870,0.000125658746255013,84,48,14.0000020943124
"660",876,0.000125658746255013,14,7,58.0000020943124
"661",880,0.000125658749700661,68.5,39.5,30.0000020943125
"662",885,0.000111194929913516,31.5,16.5,88.0000018532488
"663",879,0.000251317502500127,103,59,8.00000418862504
"664",890,0.000376976253366721,9.5,5.5,30.0000062829376
"665",895,0.000574917975276023,31,16,26.0000095819663
"666",899,0.000367562948265124,32.5,19.5,22.0000061260491
"667",892,0.000459926330660401,27.5,16.5,52.0000076654388
"668",862,0.0010075775353561,58.5,32.5,42.0000167929589
"669",864,5.8530409595502e-05,48.5,27.5,88.0000009755068
"670",857,0.000125658746452852,103,59,32.0000020943124
"671",861,0.000117060819563322,35.5,19.5,72.0000019510137
"672",849,0.00036756287085244,83.5,47.5,40.0000061260479
"673",848,5.85304062953058e-05,48.5,28.5,18.0000009755068
"674",850,5.85304062953058e-05,18.5,9.5,60.0000009755068
"675",844,0.000207837886874918,72.5,42.5,30.0000034639648
"676",839,0.000125658741643432,35,20,18.0000020943124
"677",841,5.85304029951095e-05,21,12,84.0000009755067
"678",853,0.000367562856002594,99,57,26.0000061260476
"679",858,0.000111194927084224,30,17,44.0000018532488
"680",860,0,48,26,24
"681",859,0,29,17,62
"682",847,0.000222389854168448,73.5,42.5,38.0000037064976
"683",851,0.00011706081296293,47.5,28.5,26.0000019510136
"684",856,0.000111194927084224,29,16,62.0000018532488
"685",852,0.000125658745857677,77,46,20.0000020943124
"686",863,0.000251317492310529,24,14,26.0000041886249
"687",873,0.000367562883990452,29,16,10.0000061260481
"688",846,0.000603258431800383,11.5,6.5,12.0000100543072
"689",843,0.00135078382639796,13,7,30.0000225130638
"690",834,0.000222389851339155,36.5,21.5,84.0000037064975
"691",832,0.000313064700774113,98.5,56.5,46.000005217745
"692",837,0.000111194927084224,51,28,28.0000018532488
"693",833,0.00012565874278329,30.5,16.5,76.0000020943124
"694",824,0.000407543528874615,88.5,50.5,42.0000067923921
"695",822,0.000125658740304078,51,30,50.0000020943123
"696",816,0.000111194927084224,56,31,30.0000018532488
"697",812,0.000111194924254931,34.5,19.5,44.0000018532487
"698",814,0,52.5,30.5,10
"699",804,0.000707055956893522,11,6,52.000011784266
"700",806,0.0001755911598547,59,33,32.0000029265193
"701",808,0.000161454444435611,38,22,42.0000026909074
"702",811,0.000111194927084224,46.5,25.5,36.0000018532488
"703",817,0.000111194924254931,45,27,28.0000018532487
"704",819,5.85303947446186e-05,32.5,18.5,22.0000009755066
"705",821,0.000117060789861555,22.5,11.5,34.0000019510132
"706",820,0.000117060789861555,39,22,20.0000019510132
"707",825,0.000125658740304078,24,14,66.0000020943123
"708",840,0.000532422934683819,79,46,58.0000088737156
"709",855,0.000353527987493202,66.5,37.5,66.0000058921331
"710",842,0.000484363403141423,79.5,46.5,28.0000080727234
"711",818,0.000707055970006722,30,16,68.0000117842662
"712",813,0.000125658737031851,78,44,86.0000020943123
"713",810,0.000111194927084224,100,57,80.0000018532488
"714",809,0.000111194927084224,93.5,53.5,70.0000018532488
"715",807,0.000229963157411223,81,46,66.0000038327193
"716",826,0.000645817799181713,77,44,30.00001076363
"717",805,0.00101013558559862,32,17,48.0000168355931
"718",802,0.000353527973163952,59.5,35.5,48.0000058921329
"719",797,0.000566708022769164,52.5,28.5,36.0000094451337
"720",796,0.00124702680563466,40.5,22.5,22.0000207837801
"721",800,0.00159589136011438,27.5,16.5,60.0000265981893
"722",905,0.0051368492643439,72,42,74.0000856141544
"723",914,0.00336923064398365,86.5,49.5,76.0000561538441
"724",916,0.00138241754374683,89,51,64.0000230402924
"725",915,0.435108316678995,75.5,43.5,66.007251805278
"726",917,0.433780249542654,75.5,42.5,38.0072296708257
"727",919,0.00633919356013924,46,27,80.000105653226
"728",918,0.0100159408718581,92.5,52.5,26.0001669323479
"729",920,0.00370711379241871,29,16,22.0000617852299
"730",554,0.579158377039925,24,13,70.0096526396173
"731",559,0.0027647211248848,83,48,42.0000460786854
"732",556,0.00645591446891441,45,24,42.0001075985745
"733",499,1.69330403632944,51.5,30.5,54.0282217339388
"734",480,0.113156190228597,66,39,74.0018859365038
"735",500,0.0810001020058146,87.5,50.5,42.0013500017001
"736",538,0.154489499678511,50,29,72.0025748249946
"737",566,0.165798152725987,85.5,49.5,66.0027633025454
"738",565,0.00159630746015057,75,42,48.0000266051243
"739",784,1.5186982067651,57,33,56.0253116367794
"740",911,0.0256713051320204,69.5,41.5,36.0004278550855
"741",913,0.00767474617903394,42,24,62.0001279124363
"742",443,2.15085875223735,77,46,34.0358476458706
"743",441,0.279192477647579,36,19,40.0046532079608
"744",379,0.854330185969798,49.5,29.5,60.0142388364328
