"","total_route","single_distance","single_cargo_weight","single_cargo_volume","total_travel_time"
"2004",1229,0,42.5,23.5,32
"2005",1228,0,35.5,19.5,38
"2006",1227,0,42.5,23.5,20
"2007",1226,0,23.5,13.5,42
"2008",1225,0,51,30,52
"2009",1224,0,61,35,24
"2010",1223,0,28.5,16.5,22
"2011",1222,0,27.5,16.5,12
"2012",1221,0,15,9,6
"2013",1220,0,6,3,28
"2014",1219,0,30.5,16.5,36
"2015",1218,0,40.5,22.5,36
"2016",1217,0,43.5,25.5,34
"2017",1216,0,38,21,32
"2018",1215,0,38,22,20
"2019",1214,0,23.5,13.5,12
"2020",1213,0,14,8,8
"2021",1212,0,8.5,4.5,48
"2022",1211,0,56.5,32.5,14
"2023",1210,0,17.5,10.5,16
"2024",1209,0,19,11,18
"2025",1208,0,18.5,9.5,26
"2026",1207,0,31.5,18.5,16
"2027",1206,0,20,12,24
"2028",1205,0,25.5,13.5,28
"2029",1204,0,34.5,20.5,20
"2030",1203,0,20,10,22
"2031",1202,0,27,16,48
"2032",1201,0,56,32,40
"2033",1200,0,48,28,12
"2034",1199,0,12.5,6.5,16
"2035",1198,0,18,10,10
"2036",1197,0,11,6,16
"2037",1196,0,16,8,36
"2038",1195,0,41,23,42
"2039",1194,0,47.5,26.5,34
"2040",1193,0,38.5,21.5,18
"2041",1408,0.000206476422000375,18,9,44.0000034412737
"2042",1407,0,52,30,10
"2043",1406,0,12.5,7.5,38
"2044",1405,0,45,26,52
"2045",1404,0,60.5,34.5,30
"2046",1403,0,36,21,16
"2047",1402,0,16,8,32
"2048",1401,0,37.5,21.5,44
"2049",1400,0,54,32,34
"2050",1399,0,38,21,42
"2051",1398,0,49,28,34
"2052",1397,0,42.5,25.5,26
"2053",1396,0,28.5,15.5,58
"2054",1395,0,67.5,38.5,10
"2055",1394,0,11.5,6.5,34
"2056",1393,0,37.5,20.5,26
"2057",1392,0,31,18,40
"2058",1391,0,45,25,20
"2059",1390,0,22.5,12.5,38
"2060",1389,0,45.5,26.5,30
"2061",1388,0,36.5,21.5,36
"2062",1387,0,44,26,16
"2063",1386,0,19,11,18
"2064",1520,0.000420901236592805,19.5,10.5,6.00000701502061
"2065",1519,0,7.5,4.5,14
"2066",1518,0,16,9,28
"2067",1517,0,34,20,50
"2068",1516,0,58,33,46
"2069",1515,0,55,32,18
"2070",1514,0,22.5,13.5,46
"2071",1513,0,53.5,30.5,38
"2072",1512,0,46,27,22
"2073",1511,0,22.5,11.5,26
"2074",1510,0,29.5,16.5,36
"2075",1509,0,41,23,38
"2076",1508,0,47.5,28.5,16
"2077",1507,0,17.5,9.5,28
"2078",1506,0,31.5,17.5,10
"2079",1505,0,10,5,36
"2080",1504,0,40.5,22.5,20
"2081",1503,0,21,11,18
"2082",1502,0,22,13,38
"2083",1501,0,45,26,42
"2084",1500,0,47.5,26.5,40
"2085",1499,0,47.5,27.5,24
"2086",1498,0,28,16,46
"2087",1497,0,56,33,18
"2088",1191,0.000824407843593638,18,9,18.0000137401307
"2089",1190,0,20,11,6
"2090",1189,0,6,3,28
"2091",1188,0,31,17,42
"2092",1187,0,49,28,30
"2093",1186,0,34,19,52
"2094",1185,0,60,34,50
"2095",1184,0,58,33,34
"2096",1183,0,38,21,38
"2097",1182,0,45,26,30
"2098",1181,0,33.5,18.5,26
"2099",1180,0,32,19,42
"2100",1179,0,48.5,27.5,38
"2101",1178,0,46.5,27.5,14
"2102",1177,0,16.5,9.5,42
"2103",1176,0,47.5,26.5,26
"2104",1175,0,29,16,10
"2105",1174,0,12.5,7.5,48
"2106",1173,0,55.5,31.5,38
"2107",1172,0,45.5,26.5,36
"2108",1171,0,42,24,22
"2109",1170,0,24.5,13.5,52
"2110",1169,0,62,36,26
"2111",1168,0,30,17,16
"2112",1167,0,16,8,16
"2113",1166,0,16.5,8.5,36
"2114",1165,0,44,26,54
"2115",1164,0,63.5,36.5,46
"2116",1163,0,52.5,29.5,26
"2117",1162,0,31.5,18.5,38
"2118",843,0.000441992229644948,43,24,42.0000073665372
"2119",842,0,50,29,60
"2120",841,0,70,40,52
"2121",840,0,62,36,56
"2122",839,0,66,38,18
"2123",838,0,18,9,28
"2124",837,0,35,21,6
"2125",836,0,7,4,26
"2126",835,0,29,16,32
"2127",834,0,38,22,52
"2128",833,0,60.5,34.5,20
"2129",832,0,21.5,11.5,20
"2130",831,0,25,15,24
"2131",830,0,29.5,17.5,18
"2132",829,0,21,12,24
"2133",828,0,28.5,16.5,22
"2134",827,0,23.5,12.5,46
"2135",826,0,54.5,31.5,32
"2136",825,0,38,22,18
"2137",824,0,18.5,9.5,54
"2138",823,0,63.5,36.5,40
"2139",822,0,45.5,25.5,38
"2140",821,0,45.5,26.5,2
"2141",820,0,2,1,38
"2142",819,0,44,25,36
"2143",818,0,40,22,42
"2144",817,0,48.5,27.5,26
"2145",816,0,30,17,42
"2146",815,0,52,31,28
"2147",814,0,34.5,20.5,8
"2148",813,0,9.5,5.5,28
"2149",812,0,33.5,19.5,52
"2150",811,0,60.5,34.5,34
"2151",810,0,42,25,32
"2152",809,0,38.5,22.5,30
"2153",808,0,37.5,22.5,20
"2154",807,0,21,11,32
"2155",806,0,38,22,22
"2156",805,0,23.5,12.5,42
"2157",804,0,49.5,28.5,10
"2158",803,0,10.5,5.5,26
"2159",802,0,32,19,14
"2160",801,0,17.5,10.5,12
"2161",800,0,14,8,24
"2162",1106,0.00037622733708899,25,13,16.0000062704556
"2163",1105,0,20,12,36
"2164",1104,0,41,23,28
"2165",1103,0,30.5,16.5,52
"2166",1102,0,60.5,34.5,22
"2167",1101,0,25.5,14.5,50
"2168",1100,0,57.5,32.5,30
"2169",1099,0,34,19,32
"2170",1098,0,38,22,50
"2171",1097,0,58,33,16
"2172",1096,0,19,11,22
"2173",1095,0,25.5,14.5,54
"2174",1094,0,63.5,36.5,34
"2175",1093,0,38,21,42
"2176",1092,0,50,29,48
"2177",1091,0,58,34,46
"2178",1090,0,52.5,29.5,40
"2179",1089,0,45,25,10
"2180",1088,0,12.5,7.5,44
"2181",1087,0,50,28,6
"2182",1086,0,7,4,28
"2183",1085,0,33.5,19.5,18
"2184",1084,0,21.5,12.5,54
"2185",1083,0,62.5,35.5,52
"2186",1082,0,61.5,35.5,14
"2187",1081,0,16.5,9.5,6
"2188",1080,0,6.5,3.5,34
"2189",1079,0,41.5,24.5,42
"2190",1078,0,49,28,34
"2191",1077,0,42.5,25.5,38
"2192",1076,0,42.5,23.5,24
"2193",1075,0,30,18,26
"2194",1074,0,32,19,10
"2195",1073,0,11.5,6.5,52
"2196",1072,0,62,36,28
"2197",1071,0,32,18,14
"2198",1070,0,16.5,9.5,16
"2199",1069,0,18,10,38
"2200",1068,0,45.5,26.5,50
"2201",1067,0,57.5,32.5,26
"2202",1066,0,29,16,6
"2203",1065,0,6,3,12
"2204",1064,0,12,6,14
"2205",1063,0,14.5,7.5,4
"2206",1062,0,4,2,30
"2207",1061,0,35.5,20.5,34
"2208",1060,0,41,24,12
"2209",1059,0,14,8,24
"2210",1058,0,26,14,34
"2211",1057,0,38,21,56
"2212",1056,0,65.5,37.5,46
"2213",1055,0,54.5,31.5,10
"2214",1054,0,11.5,6.5,42
"2215",1053,0,49.5,28.5,38
"2216",1052,0,44,25,28
"2217",1051,0,34.5,20.5,42
"2218",1050,0,50.5,29.5,40
"2219",1049,0,45,25,18
"2220",1048,0,19,10,32
"2221",1047,0,39,23,46
"2222",1046,0,55,32,26
"2223",1045,0,30,17,44
"2224",1044,0,50,28,48
"2225",1043,0,57.5,33.5,24
"2226",1042,0,29,17,56
"2227",1041,0,66,38,22
"2228",1040,0,26.5,15.5,32
"2229",1039,0,38.5,22.5,44
"2230",1038,0,50.5,28.5,30
"2231",1037,0,35.5,20.5,32
"2232",1036,0,35,19,24
"2233",1035,0,25,13,30
"2234",1034,0,35.5,20.5,60
"2235",1033,0,70,40,20
"2236",1032,0,22.5,12.5,40
"2237",1031,0,49.5,29.5,26
"2238",1030,0,32.5,19.5,4
"2239",1029,0,5,3,36
"2240",1028,0,44.5,26.5,26
"2241",1027,0,27.5,14.5,38
"2242",1026,0,43.5,24.5,46
"2243",1025,0,54,31,60
"2244",1024,0,70,40,24
"2245",1023,0,28,16,38
"2246",1022,0,42.5,23.5,30
"2247",1021,0,33,18,8
"2248",1020,0,10,6,10
"2249",1019,0,10,5,36
"2250",1018,0,43,25,34
"2251",1017,0,38.5,21.5,36
"2252",1016,0,44,26,42
"2253",1015,0,48,27,48
"2254",1014,0,58,34,56
"2255",1013,0,66,38,38
"2256",1012,0,46.5,27.5,38
"2257",1011,0,45.5,26.5,32
"2258",1010,0,36,20,50
"2259",1009,0,59.5,34.5,26
"2260",1008,0,30,17,16
"2261",1007,0,18,10,40
"2262",1006,0,47.5,27.5,36
"2263",1005,0,40.5,22.5,18
"2264",1004,0,22.5,13.5,26
"2265",1003,0,32,19,50
"2266",1002,0,58,33,8
"2267",1001,0,9.5,5.5,10
"2268",1000,0,12.5,7.5,12
"2269",999,0,13.5,7.5,42
"2270",998,0,51.5,30.5,42
"2271",997,0,51.5,30.5,12
"2272",996,0,14.5,8.5,36
"2273",995,0,45,27,38
"2274",994,0,46.5,27.5,22
"2275",993,0,26,15,42
"2276",992,0,48.5,27.5,38
"2277",991,0,44,25,20
"2278",990,0,20.5,10.5,16
"2279",989,0,18,10,34
"2280",988,0,39,22,18
"2281",987,0,20.5,11.5,10
"2282",986,0,11,6,38
"2283",985,0,45.5,26.5,32
"2284",984,0,38.5,22.5,16
"2285",983,0,17,9,54
"2286",982,0,64,37,24
"2287",981,0,25,13,36
"2288",980,0,44,26,30
"2289",979,0,33,18,34
"2290",978,0,37.5,20.5,20
"2291",977,0,21,11,40
"2292",976,0,49,29,44
"2293",975,0,53,31,24
"2294",974,0,30,18,32
"2295",973,0,37.5,21.5,18
"2296",972,0,21,12,10
"2297",971,0,10.5,5.5,22
"2298",970,0,24,13,42
"2299",969,0,50.5,29.5,24
"2300",923,0.000160676221079543,28.5,16.5,28.000002677937
"2301",922,0,34,20,40
"2302",921,0,45,25,16
"2303",920,0,17,9,36
"2304",919,0,43.5,25.5,18
"2305",918,0,20.5,11.5,36
"2306",875,0.000338588155123427,44,26,42.0000056431359
"2307",874,0,48,27,58
"2308",873,0,68,39,12
"2309",872,0,15,9,34
"2310",871,0,39,22,46
"2311",870,0,56,33,42
"2312",869,0,49,28,12
"2313",868,0,13,7,16
"2314",867,0,16,8,38
"2315",866,0,44,25,28
"2316",865,0,30,16,16
"2317",864,0,18.5,10.5,42
"2318",863,0,49,28,30
"2319",862,0,33.5,18.5,26
"2320",861,0,30,17,30
"2321",860,0,33.5,18.5,42
"2322",859,0,51.5,30.5,24
"2323",858,0,29.5,17.5,42
"2324",857,0,48.5,27.5,54
"2325",856,0,63.5,36.5,10
"2326",855,0,10,5,54
"2327",854,0,64,37,32
"2328",853,0,38.5,22.5,12
"2329",852,0,12.5,6.5,20
"2330",851,0,20,10,20
"2331",850,0,20,10,20
"2332",849,0,22.5,12.5,36
"2333",848,0,41,23,26
"2334",847,0,29.5,16.5,6
"2335",846,0,6,3,44
"2336",845,0,53.5,31.5,12
"2337",1112,0.000231970159904834,12,6,24.0000038661693
"2338",1111,0,29,17,22
"2339",1110,0,22.5,11.5,28
"2340",1109,0,35,21,34
"2341",1108,0,39,22,26
"2342",1333,0.000289962700526613,29,16,36.0000048327117
"2343",1332,0,42,24,22
"2344",1331,0,26.5,15.5,22
"2345",1330,0,23.5,12.5,54
"2346",1329,0,63,36,30
"2347",1328,0,37,22,16
"2348",1327,0,18.5,10.5,18
"2349",1326,0,22,13,38
"2350",1374,0.000229826852459228,47.5,28.5,40.0000038304475
"2351",1373,0,46,26,24
"2352",1372,0,25.5,13.5,38
"2353",1371,0,45,26,46
"2354",1370,0,54.5,31.5,20
"2355",1369,0,23.5,13.5,22
"2356",1368,0,24.5,13.5,16
"2357",1367,0,16.5,8.5,38
"2358",1366,0,46,27,50
"2359",1365,0,58,33,42
"2360",1364,0,51,30,30
"2361",1363,0,37.5,22.5,58
"2362",1362,0,68,39,46
"2363",1361,0,55,32,30
"2364",1360,0,35.5,20.5,44
"2365",1359,0,50.5,28.5,32
"2366",1358,0,37.5,21.5,14
"2367",1357,0,17,10,38
"2368",1356,0,46,27,26
"2369",1355,0,29.5,16.5,32
"2370",1354,0,39.5,23.5,26
"2371",1353,0,29.5,16.5,10
"2372",1352,0,11,6,24
"2373",1351,0,28.5,16.5,34
"2374",1350,0,40,23,42
"2375",1349,0,47.5,26.5,24
"2376",1348,0,27.5,15.5,20
"2377",1347,0,21,11,42
"2378",1346,0,51,30,44
"2379",1345,0,52,30,42
"2380",1344,0,49,28,28
"2381",1343,0,34,20,44
"2382",1342,0,54,32,14
"2383",1341,0,15,8,16
"2384",1340,0,17,9,22
"2385",1339,0,22.5,11.5,42
"2386",1338,0,48.5,27.5,28
"2387",1337,0,33,19,2
"2388",1336,0,2.5,1.5,52
"2389",1335,0,61.5,35.5,54
"2390",1423,0.000125409118375032,63,36,38.000002090152
"2391",1422,0,45,26,32
"2392",1421,0,37.5,21.5,22
"2393",1420,0,26.5,15.5,10
"2394",1419,0,12,7,24
"2395",1418,0,25,13,26
"2396",1417,0,30,17,38
"2397",1416,0,44,25,54
"2398",1415,0,63.5,36.5,38
"2399",1414,0,43.5,24.5,24
"2400",1413,0,26.5,14.5,44
"2401",1412,0,51.5,29.5,46
"2402",1411,0,54.5,31.5,30
"2403",1410,0,33.5,18.5,26
"2404",943,0.000567336953333777,31,18,20.0000094556159
"2405",942,0,21,11,18
"2406",941,0,19,10,18
"2407",940,0,21,12,46
"2408",939,0,53.5,30.5,30
"2409",938,0,33,18,24
"2410",937,0,28.5,16.5,20
"2411",936,0,22.5,12.5,20
"2412",935,0,20,10,20
"2413",934,0,21.5,11.5,54
"2414",933,0,64,37,26
"2415",932,0,28.5,15.5,8
"2416",931,0,9,5,36
"2417",930,0,44.5,26.5,2
"2418",929,0,2,1,30
"2419",928,0,36.5,21.5,26
"2420",927,0,29.5,16.5,32
"2421",926,0,35.5,19.5,14
"2422",925,0,15,8,20
"2423",762,0.00023197019339119,24,14,42.0000038661699
"2424",761,0,50,29,20
"2425",760,0,23,13,26
"2426",759,0,29,16,32
"2427",758,0,39,23,32
"2428",757,0,37.5,21.5,48
"2429",756,0,55,31,46
"2430",755,0,55.5,32.5,26
"2431",754,0,30,17,8
"2432",753,0,8,4,34
"2433",752,0,40.5,23.5,42
"2434",751,0,51,30,22
"2435",750,0,23.5,12.5,6
"2436",749,0,7,4,52
"2437",748,0,61,35,34
"2438",747,0,40.5,23.5,40
"2439",746,0,45,25,24
"2440",745,0,28.5,16.5,26
"2441",744,0,30,17,2
"2442",743,0,2.5,1.5,30
"2443",742,0,35,20,40
"2444",741,0,49,29,44
"2445",740,0,52,30,4
"2446",906,0.000250818242280693,5,3,38.000004180304
"2447",905,0,47,28,22
"2448",904,0,23.5,12.5,56
"2449",903,0,65,37,42
"2450",902,0,47.5,26.5,34
"2451",901,0,38.5,21.5,10
"2452",900,0,12.5,7.5,28
"2453",899,0,32,18,10
"2454",898,0,10.5,5.5,0
"2455",897,0,0,0,6
"2456",896,0,7,4,16
"2457",894,0.000111194927084224,16.5,8.5,18.0000018532488
"2458",893,0,22,13,22
"2459",892,0,25,14,44
"2460",891,0,51.5,29.5,8
"2461",890,0,9.5,5.5,18
"2462",889,0,21,12,12
"2463",888,0,12,6,36
"2464",887,0,40.5,22.5,8
"2465",886,0,8,4,0
"2466",885,0,0,0,16
"2467",884,0,17.5,9.5,30
"2468",883,0,35,20,40
"2469",882,0,50,30,36
"2470",881,0,43,25,24
"2471",880,0,30,18,34
"2472",879,0,39.5,22.5,10
"2473",878,0,11.5,6.5,20
"2474",877,0,24,14,28
"2475",967,0.000376227369037782,35,21,44.0000062704562
"2476",966,0,50.5,28.5,12
"2477",965,0,12,6,32
"2478",964,0,38.5,22.5,30
"2479",963,0,33,18,48
"2480",962,0,57.5,33.5,50
"2481",961,0,57.5,32.5,20
"2482",960,0,21,11,16
"2483",959,0,17,9,52
"2484",958,0,62,36,52
"2485",957,0,60,34,38
"2486",956,0,42.5,23.5,32
"2487",955,0,38,22,12
"2488",954,0,14,8,16
"2489",953,0,19,11,38
"2490",952,0,47,28,24
"2491",951,0,28,16,30
"2492",950,0,37,22,28
"2493",949,0,32,18,16
"2494",948,0,19,11,28
"2495",947,0,30.5,16.5,36
"2496",946,0,44,26,26
"2497",945,0,29,16,12
"2498",798,0.000282357008724156,14,8,6.00000470595015
"2499",797,0,7,4,8
"2500",796,0,9.5,5.5,48
"2501",795,0,55,31,50
"2502",794,0,57.5,32.5,26
"2503",793,0,29,16,8
"2504",792,0,8.5,4.5,40
"2505",791,0,47,27,28
"2506",790,0,30.5,16.5,40
"2507",789,0,45.5,25.5,42
"2508",788,0,47.5,26.5,16
"2509",787,0,18.5,10.5,28
"2510",786,0,34.5,20.5,26
"2511",785,0,27.5,14.5,18
"2512",784,0,19,10,38
"2513",783,0,44.5,25.5,50
"2514",782,0,59,34,52
"2515",781,0,60,34,12
"2516",780,0,12.5,6.5,24
"2517",779,0,26,14,54
"2518",778,0,63.5,36.5,32
"2519",777,0,39.5,23.5,42
"2520",776,0,50.5,29.5,46
"2521",775,0,53.5,30.5,44
"2522",774,0,52,30,30
"2523",773,0,37,22,18
"2524",772,0,20.5,11.5,30
"2525",771,0,37,22,28
"2526",770,0,31.5,17.5,50
"2527",769,0,59.5,34.5,12
"2528",768,0,14.5,8.5,34
"2529",767,0,38.5,21.5,28
"2530",766,0,33.5,19.5,46
"2531",765,0,52.5,29.5,18
"2532",764,0,19,10,32
"2533",657,0.000420901448999667,39.5,23.5,16.0000070150241
"2534",656,0,17.5,9.5,48
"2535",655,0,56.5,32.5,22
"2536",654,0,25.5,14.5,58
"2537",653,0,68,39,30
"2538",652,0,36,21,22
"2539",651,0,24,13,14
"2540",650,0,14.5,7.5,32
"2541",649,0,35,19,34
"2542",648,0,41.5,24.5,36
"2543",647,0,41.5,23.5,40
"2544",646,0,46,26,34
"2545",645,0,39,22,42
"2546",644,0,47.5,26.5,46
"2547",643,0,55,32,52
"2548",642,0,61,35,52
"2549",641,0,61.5,35.5,38
"2550",640,0,42.5,23.5,18
"2551",639,0,20.5,11.5,30
"2552",638,0,35.5,20.5,30
"2553",637,0,33,18,46
"2554",636,0,54,31,20
"2555",635,0,22.5,12.5,20
"2556",634,0,25,15,58
"2557",633,0,67.5,38.5,18
"2558",632,0,21,12,26
"2559",631,0,32.5,19.5,6
"2560",630,0,6,3,4
"2561",629,0,4,2,6
"2562",628,0,7,4,54
"2563",627,0,63,36,30
"2564",626,0,36.5,21.5,48
"2565",625,0,55,31,12
"2566",624,0,13.5,7.5,56
"2567",623,0,66,38,46
"2568",710,0.0010074531203986,56,33,16.0000167908853
"2569",709,0,17,9,34
"2570",708,0,39.5,22.5,8
"2571",707,0,10,6,46
"2572",706,0,55,32,44
"2573",705,0,50.5,28.5,32
"2574",704,0,37.5,21.5,26
"2575",703,0,29.5,16.5,52
"2576",702,0,61.5,35.5,56
"2577",701,0,66,38,22
"2578",700,0,26.5,15.5,14
"2579",699,0,17,10,40
"2580",698,0,49,29,10
"2581",697,0,12.5,7.5,28
"2582",696,0,31,17,16
"2583",695,0,20,12,24
"2584",694,0,26.5,14.5,10
"2585",693,0,11.5,6.5,40
"2586",692,0,47.5,27.5,18
"2587",691,0,18,9,56
"2588",690,0,65,37,30
"2589",689,0,35.5,20.5,6
"2590",688,0,6.5,3.5,38
"2591",687,0,46.5,27.5,32
"2592",686,0,37.5,21.5,46
"2593",685,0,54.5,31.5,12
"2594",684,0,14.5,8.5,20
"2595",683,0,23,13,12
"2596",682,0,12.5,6.5,20
"2597",731,0.000333584781252672,22,12,24.0000055597464
"2598",730,0,28.5,16.5,30
"2599",729,0,35,20,42
"2600",728,0,51.5,30.5,44
"2601",727,0,52,30,32
"2602",726,0,38.5,22.5,22
"2603",725,0,26.5,15.5,38
"2604",724,0,47,28,4
"2605",723,0,4.5,2.5,38
"2606",722,0,43,24,32
"2607",721,0,37,21,34
"2608",720,0,42.5,25.5,26
"2609",719,0,30.5,17.5,38
"2610",718,0,45.5,26.5,40
"2611",717,0,48.5,28.5,44
"2612",716,0,53,31,26
"2613",715,0,30,17,42
"2614",714,0,47.5,26.5,44
"2615",713,0,52.5,30.5,22
"2616",712,0,26,15,38
"2617",556,0.0003479552400417,45.5,26.5,4.000005799254
"2618",555,0,4.5,2.5,18
"2619",554,0,18.5,9.5,12
"2620",553,0,14,8,30
"2621",552,0,34.5,19.5,38
"2622",551,0,45,26,36
"2623",550,0,40,22,26
"2624",549,0,32.5,19.5,14
"2625",548,0,14,7,20
"2626",547,0,22,12,46
"2627",546,0,55.5,32.5,36
"2628",545,0,45,27,18
"2629",544,0,19,10,42
"2630",543,0,50,29,44
"2631",542,0,50.5,28.5,32
"2632",541,0,37.5,21.5,16
"2633",540,0,18.5,10.5,14
"2634",539,0,15,8,44
"2635",538,0,51,29,52
"2636",537,0,60.5,34.5,34
"2637",536,0,40,23,38
"2638",535,0,45,26,28
"2639",534,0,30,16,30
"2640",533,0,34,19,40
"2641",532,0,48.5,28.5,36
"2642",531,0,44.5,26.5,24
"2643",530,0,29,17,22
"2644",529,0,24,13,22
"2645",528,0,26.5,15.5,30
"2646",527,0,33,18,22
"2647",526,0,24.5,13.5,8
"2648",525,0,8.5,4.5,16
"2649",524,0,17,9,16
"2650",523,0,19.5,11.5,8
"2651",522,0,8.5,4.5,44
"2652",403,0.000160676227985063,53,31,4.00000267793713
"2653",402,0,4.5,2.5,6
"2654",401,0,6.5,3.5,18
"2655",400,0,19.5,10.5,2
"2656",399,0,2.5,1.5,50
"2657",398,0,57.5,32.5,44
"2658",397,0,53,31,42
"2659",396,0,52,31,28
"2660",395,0,30,16,42
"2661",394,0,50,29,42
"2662",393,0,49.5,28.5,34
"2663",392,0,40,23,44
"2664",391,0,50.5,28.5,20
"2665",390,0,20.5,10.5,38
"2666",389,0,44,25,22
"2667",388,0,27.5,16.5,18
"2668",387,0,21.5,12.5,28
"2669",386,0,33,19,14
"2670",385,0,17.5,10.5,28
"2671",384,0,34.5,20.5,2
"2672",383,0,2.5,1.5,54
"2673",382,0,63.5,36.5,38
"2674",381,0,47.5,28.5,18
"2675",380,0,22,13,58
"2676",379,0,67.5,38.5,20
"2677",378,0,24.5,14.5,18
"2678",377,0,18,9,30
"2679",376,0,34,19,32
"2680",375,0,40,24,40
"2681",374,0,48.5,28.5,6
"2682",373,0,6.5,3.5,26
"2683",372,0,32.5,19.5,54
"2684",371,0,62.5,35.5,40
"2685",370,0,47.5,27.5,26
"2686",369,0,31.5,18.5,36
"2687",368,0,43,25,46
"2688",367,0,54.5,31.5,8
"2689",366,0,9,5,28
"2690",365,0,35,21,30
"2691",364,0,35,20,12
"2692",363,0,12,6,14
"2693",520,0.000160676223636466,16.5,9.5,14.0000026779371
"2694",519,0,16,9,10
"2695",518,0,12,7,18
"2696",517,0,18,9,34
"2697",516,0,39,22,56
"2698",515,0,65.5,37.5,2
"2699",514,0,2,1,20
"2700",513,0,21.5,11.5,50
"2701",512,0,59.5,34.5,16
"2702",511,0,16,8,42
"2703",510,0,49.5,28.5,16
"2704",509,0,20,12,40
"2705",508,0,47.5,27.5,18
"2706",507,0,19.5,10.5,32
"2707",506,0,40,24,16
"2708",505,0,18,10,30
"2709",504,0,37.5,22.5,48
"2710",503,0,56,32,32
"2711",502,0,35,19,40
"2712",501,0,48,28,40
"2713",500,0,47,27,22
"2714",499,0,26.5,15.5,28
"2715",498,0,33.5,19.5,14
"2716",497,0,16.5,9.5,38
"2717",496,0,47,28,30
"2718",495,0,36,21,50
"2719",494,0,57.5,32.5,46
"2720",493,0,55,32,38
"2721",492,0,44.5,25.5,22
"2722",491,0,26,15,20
"2723",490,0,21,11,4
"2724",489,0,4.5,2.5,20
"2725",488,0,20,10,0
"2726",487,0,0,0,20
"2727",486,0,23,13,40
"2728",485,0,47.5,27.5,36
"2729",484,0,45,27,14
"2730",483,0,16,9,26
"2731",482,0,30.5,17.5,48
"2732",481,0,57,33,8
"2733",480,0,10,6,26
"2734",479,0,31.5,18.5,16
"2735",478,0,20,12,46
"2736",477,0,54,31,36
"2737",476,0,40,22,46
"2738",475,0,53,30,2
"2739",474,0,2.5,1.5,46
"2740",473,0,55,32,48
"2741",472,0,57,33,26
"2742",471,0,31,18,48
"2743",470,0,58,34,34
"2744",469,0,38,21,20
"2745",468,0,25,15,12
"2746",467,0,13,7,44
"2747",466,0,51.5,29.5,36
"2748",465,0,44,26,40
"2749",464,0,48.5,28.5,4
"2750",463,0,4.5,2.5,50
"2751",462,0,59,34,36
"2752",461,0,42.5,24.5,6
"2753",460,0,7.5,4.5,12
"2754",459,0,15,9,30
"2755",458,0,37,22,4
"2756",457,0,4.5,2.5,8
"2757",456,0,10,6,48
"2758",455,0,56,32,18
"2759",454,0,21.5,12.5,20
"2760",453,0,22.5,12.5,22
"2761",452,0,22.5,11.5,20
"2762",451,0,24,14,52
"2763",450,0,61.5,35.5,14
"2764",449,0,15,8,30
"2765",448,0,36.5,21.5,20
"2766",447,0,23.5,13.5,50
"2767",446,0,57.5,32.5,34
"2768",445,0,38,21,38
"2769",444,0,45.5,26.5,34
"2770",443,0,39,22,10
"2771",442,0,11.5,6.5,6
"2772",441,0,7.5,4.5,54
"2773",440,0,63,36,6
"2774",439,0,7,4,24
"2775",438,0,28.5,16.5,8
"2776",437,0,9,5,30
"2777",436,0,32.5,17.5,26
"2778",435,0,32.5,19.5,16
"2779",434,0,16.5,8.5,4
"2780",433,0,4,2,44
"2781",432,0,53.5,31.5,38
"2782",431,0,46,27,8
"2783",430,0,10,6,18
"2784",429,0,21.5,12.5,28
"2785",428,0,31,17,56
"2786",427,0,65.5,37.5,34
"2787",426,0,38.5,21.5,18
"2788",425,0,21,12,28
"2789",424,0,30,16,22
"2790",423,0,23.5,12.5,46
"2791",422,0,53.5,30.5,12
"2792",421,0,13.5,7.5,18
"2793",420,0,19.5,10.5,48
"2794",419,0,55,31,26
"2795",418,0,28,15,12
"2796",417,0,13,7,2
"2797",416,0,2,1,42
"2798",415,0,49,28,28
"2799",414,0,33.5,19.5,28
"2800",413,0,30,16,26
"2801",412,0,28.5,15.5,26
"2802",411,0,27.5,14.5,6
"2803",410,0,6.5,3.5,34
"2804",409,0,39,22,22
"2805",408,0,25,14,28
"2806",407,0,32.5,18.5,52
"2807",680,0.000406311396116944,61,35,36.0000067718566
"2808",679,0,45,27,18
"2809",678,0,20,11,40
"2810",677,0,47.5,27.5,16
"2811",676,0,19.5,11.5,48
"2812",675,0,56.5,32.5,36
"2813",674,0,44,26,20
"2814",673,0,21,11,24
"2815",672,0,25,13,28
"2816",671,0,33.5,19.5,40
"2817",670,0,47,27,46
"2818",669,0,54.5,31.5,0
"2819",668,0,0,0,22
"2820",667,0,26.5,15.5,48
"2821",666,0,56,32,10
"2822",665,0,10,5,44
"2823",664,0,54,32,42
"2824",663,0,50,29,22
"2825",662,0,24.5,13.5,56
"2826",661,0,65.5,37.5,50
"2827",660,0,57.5,32.5,22
"2828",659,0,22.5,11.5,14
"2829",737,0.0029003594428048,15,8,14.000048339324
"2830",736,0,15,8,10
"2831",735,0,10.5,5.5,42
"2832",734,0,52,31,44
"2833",733,0,50,28,48
"2834",1160,0.000642705134432683,56.5,32.5,34.0000107117522
"2835",1159,0,38,21,30
"2836",1158,0,37.5,22.5,48
"2837",1157,0,57,33,12
"2838",1156,0,15,9,8
"2839",1155,0,9.5,5.5,20
"2840",1154,0,24.5,14.5,30
"2841",1153,0,33,18,48
