"","total_route","single_distance","single_cargo_weight","single_cargo_volume","total_travel_time"
"623",717,5.00605637823808,43.5,25.5,34.0834342729706
"624",691,22.9217515076895,38.5,21.5,44.3820291917948
"625",685,0.369620490243202,54,32,46.0061603415041
"626",687,0.00133990904185271,54,31,30.0000223318174
"627",689,0.0126480149233182,37.5,22.5,20.0002108002487
"628",681,0.902860432826188,23,13,20.0150476738804
"629",684,0,23.5,13.5,26
"630",683,0.22754117058922,27.5,14.5,46.0037923528431
"631",682,0,52.5,29.5,32
"632",678,0.689570408300011,37,21,30.0114928401383
"633",580,3.57622467207765,33,18,30.0596037445346
"634",669,6.12258915161554,34,19,38.1020431525269
"635",289,13.9689726983295,47,28,44.2328162116388
"636",291,0.00666452973029948,53,31,6.00011107549551
"637",287,0.00805900970816394,7,4,32.0001343168285
"638",285,1.82706936915818,35,19,0.0304511561526363
"639",284,0.0108125721011419,0,0,58.000180209535
"640",215,8.7950776945165,68,39,22.1465846282419
"641",177,4.9841433886533,22.5,11.5,14.0830690564776
"642",210,2.85410197062198,15.5,8.5,38.047568366177
"643",212,0.00406010696967215,43.5,24.5,6.00006766844949
"644",209,0.185531501772943,7,4,56.0030921916962
"645",202,1.82414626384181,66,38,28.0304024377307
"646",205,0.000532716674082784,30,16,42.0000088786112
"647",203,0.00062432598727271,50,29,20.0000104054331
"648",201,0.000879558242581953,23.5,13.5,16.000014659304
"649",207,0.0685161139790044,17,9,50.001141935233
"650",213,0.428760642450844,59,34,36.0071460107075
"651",191,0.661053622319397,40.5,22.5,28.011017560372
"652",164,2.28347008483902,30,16,32.0380578347473
"653",163,0.298439890805785,40,24,32.0049739981801
"654",148,1.56406831489836,35.5,19.5,12.0260678052483
"655",150,0,14.5,8.5,14
"656",152,0,16.5,9.5,22
"657",151,0.000161538075526193,27,16,38.0000026923013
"658",153,0.000161538075526193,47.5,28.5,18.0000026923013
"659",155,0,18,9,44
"660",157,0,53.5,31.5,26
"661",159,0,32.5,19.5,40
"662",161,0,45,25,20
"663",158,0.000234352246277362,25,15,26.0000039058708
"664",162,0.000234352246277362,31,18,14.0000039058708
"665",149,1.91386143434449,15.5,8.5,20.0318976905724
"666",160,2.2725207435179,24,14,34.0378753457253
"667",156,0.000797962600398253,38.5,21.5,30.0000132993767
"668",154,5.85880448882499e-05,32.5,17.5,34.0000009764674
"669",304,7.14314809125075,38.5,21.5,54.1190524681875
"670",676,8.09986214537546,64,37,20.1349977024229
"671",147,14.308996226677,22.5,12.5,16.2384832704446
