,total_route,single_distance,single_cargo_weight,single_cargo_volume,total_travel_time
745,790,0.13262551,33,19,40.00221043
746,792,0,45.5,25.5,20
747,803,0,23,13,28
748,810,0,34.5,20.5,28
749,812,0,30.5,16.5,24
750,814,0,30,18,20
751,816,0.00774559,23,13,40.00012909
752,815,0.01403819,48,28,8.00023397
753,819,0.019155144,8,4,8.000319252
754,731,0.237328746,8,4,52.00395548
755,746,0.002913443,62,36,26.00004856
756,744,0.000589365,30,17,22.00000982
757,741,0.001128582,27,16,22.00001881
758,737,0.001287665,26.5,15.5,12.00002146
759,745,0.001765621,13,7,36.00002943
760,748,0.001253562,41,23,46.00002089
761,751,0.000353098,54.5,31.5,50.00000588
762,757,0.000282145,59.5,34.5,46.0000047
763,752,0.00047747,56,33,22.00000796
764,754,0.000111195,25.5,14.5,30.00000185
765,753,0.000780513,36,21,24.00001301
766,749,0.00047747,27.5,15.5,48.00000796
767,742,0.002030362,57,33,36.00003384
768,759,0.002289246,41,23,12.00003815
769,756,0.003964103,13,7,18.00006607
770,758,0.00066717,19.5,10.5,20.00001112
771,743,0.002289246,22.5,12.5,46.00003815
772,747,0.000589365,54.5,31.5,28.00000982
773,755,0.000846436,33.5,19.5,38.00001411
774,760,0.003964103,45,26,28.00006607
775,763,0.000642044,33,19,46.0000107
776,630,0.08696197,56,33,36.00144937
777,625,0.001642947,43,25,46.00002738
778,629,0.001130096,56,33,28.00001883
779,764,0.08696197,32,18,30.00144937
780,762,0.000364636,35,20,24.00000608
781,766,0.000441617,29.5,17.5,8.00000736
782,761,0.001686205,10,6,4.000028103
783,765,0.000364636,4,2,58.00000608
784,771,0.000620035,68,39,42.00001033
785,773,0.000412374,47.5,26.5,6.000006873
786,778,0.002629691,7.5,4.5,42.00004383
787,783,0.001166978,49.5,28.5,46.00001945
788,782,0,52.5,29.5,50
789,781,0,58,33,10
790,779,0.001166978,12,7,44.00001945
791,776,0.002103576,52,30,44.00003506
792,774,0.002629691,50.5,28.5,6.000043828
793,791,0.00963822,7,4,44.00016064
794,813,0.001627028,52,30,22.00002712
795,818,0.004551082,24,13,36.00007585
796,817,0.040023859,45,27,32.00066706
797,727,0.026449865,35.5,19.5,40.00044083
798,940,0.255141767,49,29,30.00425236
799,838,0.113526314,32.5,17.5,44.00189211
800,834,0.018653573,50,28,10.00031089
801,821,0.170319512,10,5,50.00283866
802,725,0.044459993,58.5,33.5,38.000741
803,724,0.000955088,46,27,38.00001592
804,785,0.14488884,47,28,28.00241481
805,788,0.001102973,34,20,26.00001838
806,787,0.001910263,31,18,58.00003184
807,786,0.001102973,67.5,38.5,34.00001838
808,789,0.001910263,41.5,24.5,18.00003184
809,811,0.00622934,18.5,9.5,36.00010382
810,907,0.132833031,40,22,20.00221388
811,910,0,21.5,11.5,20
